S_area;S
1.25;-0.0002762637921
1.29512136;-3.847010292e-05
1.341042719;-0.001257262462
1.387764079;-0.0003130599942
1.435285438;4.599528508e-05
1.483606798;-0.0001151209405
1.532728157;-0.0009366328809
1.582649517;0.001115263733
1.633370876;1.031293043e-05
1.684892236;-0.001288265034
1.737213595;-0.0004315547329
1.790334955;0.0004321529241
1.844256315;0.0003536764155
1.898977674;0.0007530776297
1.954499034;-0.0005190415078
2.010820393;0.0004634067108
2.067941753;0.0006039615383
2.125863112;0.001122635882
2.184584472;-0.000987691746
2.244105831;0.0003528564739
2.304427191;0.0003386433551
2.365548551;-0.0006534407659
2.42746991;0.001182687495
2.49019127;0.0006946163942
2.553712629;0.0004531318906
2.618033989;-0.0005570311465
2.683155348;-0.0009114084518
2.749076708;-0.000902705335
2.815798067;-0.0008242616846
2.883319427;-4.668996075e-05
2.951640786;0.001592716026
3.020762146;0.0009430669585
3.090683506;-0.002066068491
3.161404865;-0.0006711609359
3.232926225;-0.0009258855381
3.305247584;-0.0003006528393
3.378368944;0.0006675500326
3.452290303;0.0005830883134
3.527011663;0.000235959293
3.602533022;-0.001050454281
3.678854382;-0.0009355882783
3.755975742;0.0008011933919
3.833897101;0.0008704530943
3.912618461;-0.001695648239
3.99213982;0.0004957232719
4.07246118;-0.0009263871205
4.153582539;-0.001142042001
4.235503899;-0.0002442003405
4.318225258;-0.000430193077
4.401746618;-0.0004162512247
4.486067977;-0.0001379991641
4.571189337;-0.002201814324
4.657110697;-0.001029719153
4.743832056;1.876846358e-05
4.831353416;-0.002470272906
4.919674775;0.002488551391
5.008796135;-0.001496495879
5.098717494;0.002590973984
5.189438854;0.003719208563
5.280960213;-0.0007425339444
5.373281573;-0.00286053555
5.466402933;0.0002843409858
5.560324292;0.002703380814
5.655045652;0.002266008222
5.750567011;-0.002299343841
5.846888371;-0.0030447448
5.94400973;-0.001185394592
6.04193109;0.001854847774
6.140652449;-0.0006099321286
6.240173809;-0.0005464934221
6.340495168;0.00345824558
6.441616528;0.0001067070296
6.543537888;0.001655746193
6.646259247;0.0006044460227
6.749780607;-0.001290047105
6.854101966;0.0004811189708
6.959223326;-0.001901963174
7.065144685;-0.0009229410865
7.171866045;-0.002437781425
7.279387404;0.001808907946
7.387708764;-0.001300848677
7.496830124;8.830931722e-05
7.606751483;-0.002728328464
7.717472843;0.0006671524245
7.828994202;-0.0002527303824
7.941315562;0.002382620522
8.054436921;-0.001071860329
8.168358281;0.002242351414
8.28307964;0.0003094631703
8.398601;-1.558123648e-05
8.514922359;-0.001284041864
8.632043719;-0.001401754136
8.749965079;-0.001896813923
8.868686438;-0.004546793364
8.988207798;0.003453999348
9.108529157;0.0007964992669
9.229650517;-0.002541625958
9.351571876;-0.004078191998
